MSS,Image,Model,MMvec,MMdir,MMlen,MMpos,MMtime
1,img001.jpg,elm_base,0.9427352376771688,0.6887650127748346,0.9437335670920238,0.7712722974827024,0.6866512545703437
1,img001.jpg,elm_final,0.9427352376771688,0.6887650127748346,0.9437335670920238,0.7712722974827024,0.6866512545703437
1,img001.jpg,nnIBS,0.9427352376771688,0.6887650127748346,0.9437335670920238,0.7712722974827024,0.6866512545703437
1,img002.jpg,elm_base,0.9183836993827966,0.7173253631546845,0.9282068861757028,0.746445440456597,0.6305949052856469
1,img002.jpg,elm_final,0.9183836993827966,0.7173253631546845,0.9282068861757028,0.746445440456597,0.6305949052856469
1,img002.jpg,nnIBS,0.9183836993827966,0.7173253631546845,0.9282068861757028,0.746445440456597,0.6305949052856469
1,img003.jpg,elm_base,0.9343820735738639,0.7059912122278791,0.9285697672102461,0.7873026862300698,0.6232072371368211
1,img003.jpg,elm_final,0.9343820735738639,0.7059912122278791,0.9285697672102461,0.7873026862300698,0.6232072371368211
1,img003.jpg,nnIBS,0.9343820735738639,0.7059912122278791,0.9285697672102461,0.7873026862300698,0.6232072371368211
1,img004.jpg,elm_base,0.9324318971895633,0.7457328919060099,0.923910605511783,0.852343422223871,0.6816832947140045
1,img004.jpg,elm_final,0.9324318971895633,0.7457328919060099,0.923910605511783,0.852343422223871,0.6816832947140045
1,img004.jpg,nnIBS,0.9324318971895633,0.7457328919060099,0.923910605511783,0.852343422223871,0.6816832947140045
1,img005.jpg,elm_base,0.953602835359423,0.7248495061830456,0.9501711916084477,0.7805036895178019,0.6774899790859464
1,img005.jpg,elm_final,0.953602835359423,0.7248495061830456,0.9501711916084477,0.7805036895178019,0.6774899790859464
1,img005.jpg,nnIBS,0.953602835359423,0.7248495061830456,0.9501711916084477,0.7805036895178019,0.6774899790859464
1,img006.jpg,elm_base,0.9265254384387003,0.7185143227657983,0.9184470026236645,0.8082044638725169,0.6301159473413829
1,img006.jpg,elm_final,0.9265254384387003,0.7185143227657983,0.9184470026236645,0.8082044638725169,0.6301159473413829
1,img006.jpg,nnIBS,0.9265254384387003,0.7185143227657983,0.9184470026236645,0.8082044638725169,0.6301159473413829
1,img007.jpg,elm_base,0.9214371906345441,0.6727375618356105,0.922178452106452,0.8757145215981389,0.6064033689726999
1,img007.jpg,elm_final,0.9214371906345441,0.6727375618356105,0.922178452106452,0.8757145215981389,0.6064033689726999
1,img007.jpg,nnIBS,0.9214371906345441,0.6727375618356105,0.922178452106452,0.8757145215981389,0.6064033689726999
1,img008.jpg,elm_base,0.9266542421019702,0.6495022995100629,0.924124791833963,0.77676541080501,0.7094569597505287
1,img008.jpg,elm_final,0.9266542421019702,0.6495022995100629,0.924124791833963,0.77676541080501,0.7094569597505287
1,img008.jpg,nnIBS,0.9266542421019702,0.6495022995100629,0.924124791833963,0.77676541080501,0.7094569597505287
1,img009.jpg,elm_base,0.9248807757756143,0.6230706573114336,0.923909730011671,0.8017161166623934,0.6817456736312079
1,img009.jpg,elm_final,0.9248807757756143,0.6230706573114336,0.923909730011671,0.8017161166623934,0.6817456736312079
1,img009.jpg,nnIBS,0.9248807757756143,0.6230706573114336,0.923909730011671,0.8017161166623934,0.6817456736312079
1,img010.jpg,elm_base,0.925309553888516,0.7218405259275522,0.9268234695897744,0.8269277994267784,0.6741673423320099
1,img010.jpg,elm_final,0.925309553888516,0.7218405259275522,0.9268234695897744,0.8269277994267784,0.6741673423320099
1,img010.jpg,nnIBS,0.925309553888516,0.7218405259275522,0.9268234695897744,0.8269277994267784,0.6741673423320099
1,img011.jpg,elm_base,0.9362988886773649,0.6988332051854472,0.9336899334207066,0.8134164382166464,0.7127920010799157
1,img011.jpg,elm_final,0.9362988886773649,0.6988332051854472,0.9336899334207066,0.8134164382166464,0.7127920010799157
1,img011.jpg,nnIBS,0.9362988886773649,0.6988332051854472,0.9336899334207066,0.8134164382166464,0.7127920010799157
