Model,MSS,Image,AUC,NSS,IG,LL
center_bias,1,img212.jpg,0.6622078001741738,0.7281695260592773,0.0,-0.4783384128175145
center_bias,1,img123.jpg,0.8630489053522832,1.3243765028591967,0.0,1.2321401091656206
center_bias,1,img208.jpg,0.8187248657468766,0.9017214639424128,0.0,0.7958177683865878
center_bias,1,img099.jpg,0.795256740946565,0.8400364167496038,0.0,0.6335178616942
center_bias,1,img174.jpg,0.845668550475031,0.7583537778823909,0.0,0.931261620748226
center_bias,1,img093.jpg,0.5600772827142931,0.16358803532892435,0.0,-1.5032691976987955
center_bias,1,img156.jpg,0.7752898186577692,0.8201510316731161,0.0,0.4554419347401815
center_bias,1,img054.jpg,0.6975947110015497,0.3852267737365068,0.0,-0.2334529589494198
center_bias,1,img004.jpg,0.5466488218509062,0.38186014786325295,0.0,-1.4652877682547165
center_bias,1,img032.jpg,0.6982356866049072,0.3774345642787296,0.0,-0.24598885135585394
center_bias,1,img121.jpg,0.7677995300292969,0.33912220584219516,0.0,0.24156939303020214
center_bias,1,img168.jpg,0.6267049204508462,0.9435026884441524,0.0,-0.5598845263421844
center_bias,1,img040.jpg,0.7010591481777876,0.6585575664118011,0.0,-0.12400650768733706
center_bias,1,img022.jpg,0.603176427488335,0.4306326466101543,0.0,-0.9992734884052064
center_bias,1,img220.jpg,0.6469431482868411,0.5302435679439619,0.0,-0.6681151546089523
center_bias,1,img021.jpg,0.6829489519322663,0.7370570866970552,0.0,-0.23196915968376047
center_bias,1,img063.jpg,0.6060824383951129,0.69961437915304,0.0,-0.827243702577537
center_bias,1,img175.jpg,0.49044482845730253,0.6673001455825767,0.0,-1.8514401615365073
center_bias,1,img034.jpg,0.736172710299027,0.8906815788252197,0.0,0.14797194746889034
center_bias,1,img152.jpg,0.6167668753945876,0.2612433163566776,0.0,-0.8733886294827833
center_bias,1,img103.jpg,0.7109053796609471,2.1029106841654657,0.0,0.39686691696628823
center_bias,1,img092.jpg,0.5970686289303816,0.4460292284857971,0.0,-0.9396473437752374
center_bias,1,img061.jpg,0.630393039155822,0.4718857282024835,0.0,-0.6889522149006384
center_bias,1,img170.jpg,0.8123553162863161,0.6340903846777634,0.0,0.6296267857348743
center_bias,1,img085.jpg,0.6923214524770482,0.8541815984201061,0.0,-0.1282942006013319
center_bias,1,img200.jpg,0.5919786589278776,0.1345224141764608,0.0,-1.1610616102141782
center_bias,1,img169.jpg,0.7836888639662,0.6383584027659317,0.0,0.4807795263191096
center_bias,1,img064.jpg,0.7486054383904829,0.7723115293885553,0.0,0.2494703480163727
center_bias,1,img091.jpg,0.8072642082259769,1.1260409520124344,0.0,0.8222561204322979
center_bias,1,img146.jpg,0.6264253887802204,0.8647118109588,0.0,-0.6256219846937182
center_bias,1,img119.jpg,0.44657161359306746,0.24429508432497965,0.0,-2.3010071928827
center_bias,1,img190.jpg,0.670941281636556,0.5570808072708083,0.0,-0.4023113004485565
center_bias,1,img079.jpg,0.5832783936420358,0.2268151153709099,0.0,-1.223472434617295
center_bias,1,img112.jpg,0.6233050315681545,0.2795178408801806,0.0,-0.8260486876725269
center_bias,1,img127.jpg,0.7526593873765732,0.6962732506119828,0.0,0.266403440446574
center_bias,1,img001.jpg,0.6130060363435533,0.5208454190344274,0.0,-0.8339935803859063
center_bias,1,img235.jpg,0.7027083989322751,0.7415359734864843,0.0,-0.14777903803087994
center_bias,1,img162.jpg,0.8890903913709852,1.1539651131721638,0.0,1.3943121209899323
center_bias,1,img066.jpg,0.6641050678246242,0.5988418065717714,0.0,-0.5223686001550814
center_bias,1,img035.jpg,0.7055418938121207,0.68159555879635,0.0,-0.17517356325478406
center_bias,1,img006.jpg,0.7203381932783363,1.619233336640402,0.0,0.307418497781966
center_bias,1,img025.jpg,0.6571934868466087,0.46795229104548447,0.0,-0.5146803705266657
center_bias,1,img179.jpg,0.9147008189907322,3.754929936549413,0.0,2.415609032054578
center_bias,1,img096.jpg,0.6635445145719099,0.48109098696694624,0.0,-0.43225187858019914
center_bias,1,img031.jpg,0.842552077540645,0.8088587476191962,0.0,0.947425516818303
center_bias,1,img150.jpg,0.5887525261161951,0.9347155707388819,0.0,-0.8400929630976837
center_bias,1,img228.jpg,0.6225344090801355,0.568313876601742,0.0,-0.7715395971475377
center_bias,1,img160.jpg,0.7050394434449534,0.5317484393239378,0.0,-0.13344880933955353
center_bias,1,img236.jpg,0.5639151945681431,0.279471579016808,0.0,-1.292340677235518
center_bias,1,img055.jpg,0.7804787816768246,1.0736901007344024,0.0,0.5315712783511229
center_bias,1,img136.jpg,0.6947519692920504,0.6997118694328924,0.0,-0.15924704959169864
center_bias,1,img148.jpg,0.6511389594910638,0.17170004513964957,0.0,-0.9113112381845916
center_bias,1,img003.jpg,0.661608048705839,0.718165112064452,0.0,-0.4898039911182056
center_bias,1,img118.jpg,0.6859580188327367,1.3762034899052842,0.0,0.026167633936437618
center_bias,1,img166.jpg,0.6699412204155571,0.5779483223714572,0.0,-0.3606144769262968
center_bias,1,img080.jpg,0.6071610134101367,0.4629876876964612,0.0,-0.9569744854039777
center_bias,1,img029.jpg,0.7036408487524535,0.7709235651151364,0.0,-0.044433943452551375
center_bias,1,img068.jpg,0.7208624646423988,0.8670242458003632,0.0,0.03076985269795336
center_bias,1,img016.jpg,0.5155385905255969,0.2053967284188188,0.0,-1.7469777521023555
center_bias,1,img140.jpg,0.8361472606658936,0.8292375498129442,0.0,0.8911854239174591
center_bias,1,img135.jpg,0.641904612454501,0.7726231630997772,0.0,-0.5005608333431447
center_bias,1,img069.jpg,0.6466612864318705,0.48967150365234496,0.0,-0.6034034332538739
center_bias,1,img070.jpg,0.5094214634799833,0.43593844866581233,0.0,-1.7185350014763234
center_bias,1,img224.jpg,0.4865111330341242,0.4329346857619326,0.0,-1.8208414297159896
center_bias,1,img185.jpg,0.818897576105027,0.49387938683255467,0.0,0.6413799847317503
center_bias,1,img129.jpg,0.5929384356651735,0.2624242226270319,0.0,-1.048262621781465
center_bias,1,img011.jpg,0.7077629053195802,0.22302055396611145,0.0,-0.25289763850770536
center_bias,1,img159.jpg,0.8404248156877838,0.778595240434008,0.0,0.8981472637193633
center_bias,1,img101.jpg,0.7329754421781778,0.6067715408490805,0.0,0.0919411626974047
center_bias,1,img105.jpg,0.7513068014074256,0.40974256613514176,0.0,0.10370246260568057
center_bias,1,img095.jpg,0.7064457363552518,0.22775164902585993,0.0,-0.22313523871617316
center_bias,1,img056.jpg,0.7399583077452987,0.7530310825877788,0.0,0.21546762164625993
center_bias,1,img176.jpg,0.8863400387234158,0.9436964268199196,0.0,1.311764295523499
center_bias,1,img218.jpg,0.5778129883556107,0.653057287280404,0.0,-1.0675461491137885
center_bias,1,img030.jpg,0.6168287701076932,0.6654783344049305,0.0,-0.6943394304250298
center_bias,1,img081.jpg,0.8357914003240999,0.5217904128959459,0.0,0.7538623635820038
