MSS,Image,Model,MMvec,MMdir,MMlen,MMpos,MMtime
1,img001.jpg,elm_final,0.9290913414844778,0.7337890897630915,0.928975434949639,0.7470502720269246,0.09120833333333332
1,img002.jpg,elm_final,0.8922536226092899,0.7485991802542786,0.8916200037959606,0.7559400983783584,0.08020833333333334
1,img003.jpg,elm_base,0.9179050608865056,0.7235314392677848,0.9005834704035625,0.816997567094614,0.0836309523809524
1,img003.jpg,elm_final,0.9400910129403782,0.7119717637736407,0.9216067874837993,0.8317072266290592,0.08067857142857145
1,img003.jpg,nnIBS,0.9136525113359653,0.7289458649763537,0.8891480119334039,0.8195586279714588,0.08676190476190478
1,img004.jpg,elm_base,0.9083762919143011,0.6658905317213851,0.8971445526645273,0.8346222019345588,0.06791025641025641
1,img004.jpg,elm_final,0.9150408249076022,0.7453570702595905,0.903684777597265,0.8225340986101266,0.06951282051282051
1,img004.jpg,nnIBS,0.9225972843394431,0.7032474978991523,0.9232311806898925,0.8453464551711202,0.07153846153846156
1,img005.jpg,elm_base,0.9332448320387654,0.607733025883244,0.9359875396107906,0.8095869918460453,0.08481481481481483
1,img005.jpg,elm_final,0.9168959098941186,0.5844094348599778,0.9138025868403216,0.7984469193088252,0.08355555555555558
1,img005.jpg,nnIBS,0.9155215519205182,0.7167796614374397,0.912498747792664,0.7580438079933337,0.0872777777777778
1,img006.jpg,elm_base,0.895522282173415,0.6701958432179608,0.8949953627025925,0.8075856726788471,0.09774074074074071
1,img006.jpg,nnIBS,0.9241374836536713,0.6883342847812506,0.9256256769019452,0.8350693216584655,0.06799999999999999
1,img007.jpg,elm_base,0.8848180182838786,0.6282360854007267,0.8660379415885515,0.8239302917017542,0.11433333333333334
1,img007.jpg,elm_final,0.8983894041950986,0.69950689261748,0.9129060137920749,0.8675791699162215,0.09634848484848488
1,img007.jpg,nnIBS,0.8866094522702738,0.6221955897570826,0.8606417301138323,0.825330837407072,0.11218181818181817
1,img008.jpg,elm_base,0.8942511872998327,0.706792466252482,0.87234483178373,0.7842580580875372,0.08302564102564107
1,img008.jpg,elm_final,0.8947609215964673,0.6932002758838467,0.8959491962029452,0.7746811725144658,0.08142307692307696
1,img008.jpg,nnIBS,0.9015803537577197,0.7126086859142353,0.8934950385910845,0.78783971679187,0.08382051282051281
1,img009.jpg,elm_final,0.8989067264480664,0.671822588886806,0.8921083004031096,0.7785733358381759,0.06640000000000001
1,img010.jpg,elm_base,0.9050455861461586,0.661936010089449,0.9034302671210315,0.802198861360308,0.09142222222222225
