MSS,Image,Model,MMvec,MMdir,MMlen,MMpos,MMtime
1,grayscale_100_oliva.jpg,elm_base,0.9496969156767762,0.790173927195664,0.9464430363733649,0.8992984229449066,0.5652858618159112
1,grayscale_100_oliva.jpg,elm_final,0.9496969156767762,0.790173927195664,0.9464430363733649,0.8992984229449066,0.5652858618159112
1,grayscale_100_oliva.jpg,nnIBS,0.9496969156767762,0.790173927195664,0.9464430363733649,0.8992984229449066,0.5652858618159112
1,grayscale_10_housebeautiful.jpg,elm_base,0.9370005708941227,0.858398703699738,0.9185877782491642,0.901227907124864,0.5901449134869358
1,grayscale_10_housebeautiful.jpg,elm_final,0.9370005708941227,0.858398703699738,0.9185877782491642,0.901227907124864,0.5901449134869358
1,grayscale_10_housebeautiful.jpg,nnIBS,0.9370005708941227,0.858398703699738,0.9185877782491642,0.901227907124864,0.5901449134869358
1,grayscale_10_kitchen.jpg,elm_base,0.9081700447789853,0.5803125912666577,0.8781096257660516,0.8498075678589438,0.47105594053193744
1,grayscale_10_kitchen.jpg,elm_final,0.9081700447789853,0.5803125912666577,0.8781096257660516,0.8498075678589438,0.47105594053193744
1,grayscale_10_kitchen.jpg,nnIBS,0.9081700447789853,0.5803125912666577,0.8781096257660516,0.8498075678589438,0.47105594053193744
1,grayscale_10_opensource.jpg,elm_base,0.9225801617524368,0.6101097706998082,0.9245587984250726,0.8241173262935728,0.6414345472514834
1,grayscale_10_opensource.jpg,elm_final,0.9225801617524368,0.6101097706998082,0.9245587984250726,0.8241173262935728,0.6414345472514834
1,grayscale_10_opensource.jpg,nnIBS,0.9225801617524368,0.6101097706998082,0.9245587984250726,0.8241173262935728,0.6414345472514834
1,grayscale_11_kitchen.jpg,elm_base,0.9245176478578228,0.7813808265179791,0.9243616503374334,0.8893579459472207,0.5717424128651541
1,grayscale_11_kitchen.jpg,elm_final,0.9245176478578228,0.7813808265179791,0.9243616503374334,0.8893579459472207,0.5717424128651541
1,grayscale_11_kitchen.jpg,nnIBS,0.9245176478578228,0.7813808265179791,0.9243616503374334,0.8893579459472207,0.5717424128651541
1,grayscale_11_oliva.jpg,elm_base,0.9353898776160842,0.7744334926199302,0.9348774725652425,0.8524393798594684,0.5450989762646447
1,grayscale_11_oliva.jpg,elm_final,0.9353898776160842,0.7744334926199302,0.9348774725652425,0.8524393798594684,0.5450989762646447
1,grayscale_11_oliva.jpg,nnIBS,0.9353898776160842,0.7744334926199302,0.9348774725652425,0.8524393798594684,0.5450989762646447
1,grayscale_11_opensource.jpg,elm_base,0.9301653854576066,0.7521459044200904,0.919491224236498,0.8420573328614216,0.5893517006314607
1,grayscale_11_opensource.jpg,elm_final,0.9301653854576066,0.7521459044200904,0.919491224236498,0.8420573328614216,0.5893517006314607
1,grayscale_11_opensource.jpg,nnIBS,0.9301653854576066,0.7521459044200904,0.919491224236498,0.8420573328614216,0.5893517006314607
1,grayscale_12_housebeautiful.jpg,elm_base,0.9320351622114159,0.6985717022940789,0.9232175122558994,0.8448235593490632,0.5884201702505131
1,grayscale_12_housebeautiful.jpg,elm_final,0.9320351622114159,0.6985717022940789,0.9232175122558994,0.8448235593490632,0.5884201702505131
1,grayscale_12_housebeautiful.jpg,nnIBS,0.9320351622114159,0.6985717022940789,0.9232175122558994,0.8448235593490632,0.5884201702505131
1,grayscale_13_kitchen.jpg,elm_base,0.9344819354564677,0.7347580946806824,0.9212848102127925,0.8329359533433209,0.6165835740065809
1,grayscale_13_kitchen.jpg,elm_final,0.9344819354564677,0.7347580946806824,0.9212848102127925,0.8329359533433209,0.6165835740065809
1,grayscale_13_kitchen.jpg,nnIBS,0.9344819354564677,0.7347580946806824,0.9212848102127925,0.8329359533433209,0.6165835740065809
1,grayscale_13_oliva.jpg,elm_base,0.959004427551209,0.7883581447692077,0.9616033032432539,0.9322521644538928,0.60829548182546
1,grayscale_13_oliva.jpg,elm_final,0.959004427551209,0.7883581447692077,0.9616033032432539,0.9322521644538928,0.60829548182546
1,grayscale_13_oliva.jpg,nnIBS,0.959004427551209,0.7883581447692077,0.9616033032432539,0.9322521644538928,0.60829548182546
1,grayscale_13_opensource.jpg,elm_base,0.9399562474307145,0.809875986727804,0.914999485111194,0.8618399284778857,0.5624292563091878
1,grayscale_13_opensource.jpg,elm_final,0.9399562474307145,0.809875986727804,0.914999485111194,0.8618399284778857,0.5624292563091878
1,grayscale_13_opensource.jpg,nnIBS,0.9399562474307145,0.809875986727804,0.914999485111194,0.8618399284778857,0.5624292563091878
1,grayscale_13_other.jpg,elm_base,0.9249753401836851,0.698927563119401,0.9166788098227837,0.8418001937958913,0.5900218775076258
1,grayscale_13_other.jpg,elm_final,0.9249753401836851,0.698927563119401,0.9166788098227837,0.8418001937958913,0.5900218775076258
1,grayscale_13_other.jpg,nnIBS,0.9249753401836851,0.698927563119401,0.9166788098227837,0.8418001937958913,0.5900218775076258
1,grayscale_14_airbnb.jpg,elm_base,0.9221401266666576,0.7261894835240167,0.9167678619222274,0.8205662992600161,0.633661140175115
1,grayscale_14_airbnb.jpg,elm_final,0.9221401266666576,0.7261894835240167,0.9167678619222274,0.8205662992600161,0.633661140175115
1,grayscale_14_airbnb.jpg,nnIBS,0.9221401266666576,0.7261894835240167,0.9167678619222274,0.8205662992600161,0.633661140175115
1,grayscale_14_housebeautiful.jpg,elm_base,0.8846200005492667,0.6985086174148973,0.8838375324701067,0.7916644502623477,0.5539674188533865
1,grayscale_14_housebeautiful.jpg,elm_final,0.8846200005492667,0.6985086174148973,0.8838375324701067,0.7916644502623477,0.5539674188533865
1,grayscale_14_housebeautiful.jpg,nnIBS,0.8846200005492667,0.6985086174148973,0.8838375324701067,0.7916644502623477,0.5539674188533865
1,grayscale_14_kitchen.jpg,elm_base,0.9365461232538772,0.8391198272521546,0.9230067239721964,0.8412596615428106,0.6559684582728071
